862,Toy Story,21.946943,30000000,373554033,81,Released,,"Led by Woody, Andy''s toys live happily in his room until Andy''s birthday brings Buzz Lightyear onto the scene. Afraid of losing his place in Andy''s heart, Woody plots against Buzz. But when circumstances separate Buzz and Woody from their owner, the duo eventually learns to put aside their differences.",7.7,5415,"[{'"name'": '"Pixar Animation Studios'", '"id'": 3}]",en
8844,Jumanji,17.015539,65000000,262797249,104,Released,Roll the dice and unleash the excitement!,"When siblings Judy and Peter discover an enchanted board game that opens the door to a magical world, they unwittingly invite Alan -- an adult who''s been trapped inside the game for 26 years -- into their living room. Alan''s only hope for freedom is to finish the game, which proves risky as all three find themselves running from giant rhinoceroses, evil monkeys and other terrifying creatures.",6.9,2413,"[{'"name'": '"TriStar Pictures'", '"id'": 559}, {'"name'": '"Teitler Film'", '"id'": 2550}, {'"name'": '"Interscope Communications'", '"id'": 10201}]",en
949,Heat,17.924927,60000000,187436818,170,Released,A Los Angeles Crime Saga,"Obsessive master thief, Neil McCauley leads a top-notch crew on various insane heists throughout Los Angeles while a mentally unstable detective, Vincent Hanna pursues him without rest. Each man recognizes and respects the ability and the dedication of the other even though they are aware their cat-and-mouse game may end in violence.",7.7,1886,"[{'"name'": '"Regency Enterprises'", '"id'": 508}, {'"name'": '"Forward Pass'", '"id'": 675}, {'"name'": '"Warner Bros.'", '"id'": 6194}]",en
9091,Sudden Death,5.23158,35000000,64350171,106,Released,Terror goes into overtime.,"International action superstar Jean Claude Van Damme teams with Powers Boothe in a Tension-packed, suspense thriller, set against the back-drop of a Stanley Cup game.Van Damme portrays a father whose daughter is suddenly taken during a championship hockey game. With the captors demanding a billion dollars by game''s end, Van Damme frantically sets a plan in motion to rescue his daughter and abort an impending explosion before the final buzzer...",5.5,174,"[{'"name'": '"Universal Pictures'", '"id'": 33}, {'"name'": '"Imperial Entertainment'", '"id'": 21437}, {'"name'": '"Signature Entertainment'", '"id'": 23770}]",en
710,GoldenEye,14.686036,58000000,352194034,130,Released,No limits. No fears. No substitutes.,James Bond must unmask the mysterious head of the Janus Syndicate and prevent the leader from utilizing the GoldenEye weapons system to inflict devastating revenge on Britain.,6.6,1194,"[{'"name'": '"United Artists'", '"id'": 60}, {'"name'": '"Eon Productions'", '"id'": 7576}]",en
9087,The American President,6.318445,62000000,107879496,106,Released,Why can't the most powerful man in the world have the one thing he wants most?,"Widowed U.S. president Andrew Shepherd, one of the world''s most powerful men, can have anything he wants -- and what he covets most is Sydney Ellen Wade, a Washington lobbyist. But Shepherd''s attempts at courting her spark wild rumors and decimate his approval ratings.",6.5,199,"[{'"name'": '"Columbia Pictures'", '"id'": 5}, {'"name'": '"Castle Rock Entertainment'", '"id'": 97}]",en
1408,Cutthroat Island,7.284477,98000000,10017322,119,Released,The Course Has Been Set. There Is No Turning Back. Prepare Your Weapons. Summon Your Courage. Discover the Adventure of a Lifetime!,"Morgan Adams and her slave, William Shaw, are on a quest to recover the three portions of a treasure map. Unfortunately, the final portion is held by her murderous uncle, Dawg. Her crew is skeptical of her leadership abilities, so she must complete her quest before they mutiny against her. This is made yet more difficult by the efforts of the British crown to end her pirate raids.",5.7,137,"[{'"name'": '"Le Studio Canal+'", '"id'": 183}, {'"name'": '"Laurence Mark Productions'", '"id'": 415}, {'"name'": '"Metro-Goldwyn-Mayer (MGM)'", '"id'": 8411}, {'"name'": '"Carolco Pictures'", '"id'": 14723}]",en
524,Casino,10.137389,52000000,116112375,178,Released,No one stays at the top forever.,The life of the gambling paradise – Las Vegas – and its dark mafia underbelly.,7.8,1343,"[{'"name'": '"Universal Pictures'", '"id'": 33}, {'"name'": '"Légende Entreprises'", '"id'": 10898}, {'"name'": '"Syalis DA'", '"id'": 11583}, {'"name'": '"De Fina-Cappa'", '"id'": 11584}]",en
867,Sliver,11.23297,40000000,116300000,108,Released,You like to watch... don't you?,A women moves into an apartment in Manhattan and learns that the previous tenant's life ended mysteriously after the tenant fell from the balcony.,4.9,144,"[{'"name'": '"Paramount Pictures'", '"id'": 4}, {'"name'": '"Robert Evans Company'", '"id'": 94856}]",en
4584,Sense and Sensibility,10.673167,16500000,135000000,136,Released,Lose your heart and come to your senses.,"Rich Mr. Dashwood dies, leaving his second wife and her daughters poor by the rules of inheritance. Two daughters are the titular opposites.",7.2,364,"[{'"name'": '"Columbia Pictures Corporation'", '"id'": 441}, {'"name'": '"Mirage Enterprises'", '"id'": 932}]",en
5,Four Rooms,9.026586,4000000,4300000,98,Released,"Twelve outrageous guests. Four scandalous requests. And one lone bellhop, in his first day on the job, who''s in for the wildest New year''s Eve of his life.",It's Ted the Bellhop's first night on the job...and the hotel's very unusual guests are about to place him in some outrageous predicaments. It seems that this evening's room service is serving up one unbelievable happening after another.,6.5,539,"[{'"name'": '"Miramax Films'", '"id'": 14}, {'"name'": '"A Band Apart'", '"id'": 59}]",en
9273,Ace Ventura: When Nature Calls,8.205448,30000000,212385533,90,Released,New animals. New adventures. Same hair.,"Summoned from an ashram in Tibet, Ace finds himself on a perilous journey into the jungles of Africa to find Shikaka, the missing sacred animal of the friendly Wachati tribe. He must accomplish this before the wedding of the Wachati''s Princess to the prince of the warrior Wachootoos. If Ace fails, the result will be a vicious tribal war.",6.1,1128,"[{'"name'": '"O Entertainment'", '"id'": 5682}, {'"name'": '"Warner Bros.'", '"id'": 6194}, {'"name'": '"Morgan Creek Productions'", '"id'": 10210}]",en
8012,Get Shorty,12.669608,30250000,115101622,105,Released,"The mob is tough, but it’s nothing like show business.","Chili Palmer is a Miami mobster who gets sent by his boss, the psychopathic Bones Barboni, to collect a bad debt from Harry Zimm, a Hollywood producer who specializes in cheesy horror films. When Chili meets Harry''s leading lady, the romantic sparks fly. After pitching his own life story as a movie idea, Chili learns that being a mobster and being a Hollywood producer really aren''t all that different.",6.4,305,"[{'"name'": '"Jersey Films'", '"id'": 216}, {'"name'": '"Metro-Goldwyn-Mayer (MGM)'", '"id'": 8411}]",en
1710,Copycat,10.701801,0,0,124,Released,"One man is copying the most notorious killers in history one at a time. Together, two women must stop him from killing again. Or they''re next.",An agoraphobic psychologist and a female detective must work together to take down a serial killer who copies serial killers from the past.,6.5,199,"[{'"name'": '"Regency Enterprises'", '"id'": 508}, {'"name'": '"New Regency Pictures'", '"id'": 10104}]",en
