9440,18
4879,18
1734,28
1613,35
3065,878
3077,27
8341,18
2084,35
762,35
8860,53
2455,80
5844,18
132,10402
2105,10749
8991,878
587,14
5261,18
8197,80
4972,35
9750,35
6949,35
5898,28
760,35
9411,80
1389,10749
1452,28
3060,18
4683,35
8487,37
2701,18
9949,53
4959,80
587,18
581,18
646,53
112,35
451,10749
9706,27
424,18
912,53
8676,10749
9572,35
8545,35
9613,9648
5646,35
9520,12
943,53
138,27
7303,18
994,53
1731,18
5549,80
8939,10749
308,9648
1918,18
5889,28
142,18
9041,18
5842,27
2760,53
2099,80
9408,35
1865,14
8421,99
5921,37
4639,28
6917,27
5055,18
9050,10749
9546,53
4962,10749
9801,35
5465,53
561,14
5971,35
1418,18
5336,36
5915,12
5998,9648
2002,18
5608,12
949,28
494,12
16,80
2926,28
4169,36
920,16
1899,18
2912,53
3031,12
9502,12
327,18
773,35
2253,53
2444,18
9556,878
1126,53
7343,18
3515,80
6277,35
6217,27
8441,80
2321,10749
3418,878
2074,10749
9989,18
2192,28
8935,10769
1966,10752
7364,12
1412,18
888,35
6488,27
27,18
594,35
1162,18
9574,878
2758,10751
3051,27
1852,18
3085,35
3057,18
6593,18
2762,80
1075,10749
137,10749
1566,18
9819,18
916,53
4928,878
4683,18
4547,18
762,14
9510,12
9760,12
944,12
404,18
9551,35
3023,27
8269,18
631,10749
2993,9648
1607,18
1440,10749
1600,18
5769,12
6968,80
4032,10751
632,35
9798,28
630,14
2621,35
4942,18
4543,35
65,18
561,18
9874,53
5608,18
247,28
7341,53
7233,10751
4886,18
203,80
818,878
1252,80
3001,10749
9944,80
5511,18
4910,53
7011,14
2182,27
1818,18
9886,12
5375,35
5123,18
8067,53
9975,12
2320,18
3597,27
9263,35
506,9648
8840,14
240,18
9817,18
9930,80
8471,53
9581,28
1487,878
2654,9648
9506,35
809,35
9277,80
1610,10749
772,80
9040,80
1392,99
111,18
9547,12
3026,18
6593,10769
8489,18
503,18
9377,35
2994,28
8427,35
9005,35
6968,18
2193,35
1414,18
3016,27
9009,18
503,12
250,28
9060,27
9869,53
9980,27
537,18
844,10749
9277,18
7295,18
9947,14
1884,14
265,10749
604,878
2043,53
8897,18
2210,18
8838,28
9573,80
284,10749
5481,27
9709,18
985,878
4459,53
1378,18
9816,18
3145,27
6951,28
2239,53
9806,16
1588,35
2005,10402
2323,14
700,28
8425,80
7450,28
530,35
4443,27
9806,12
9745,14
349,35
1844,10749
605,878
1985,18
1735,28
9395,18
9339,18
9294,10749
613,10752
8951,35
8937,18
816,878
9651,878
4517,10749
4279,36
2195,28
1394,18
302,80
5900,35
2026,53
891,53
1634,10751
2994,80
607,878
7443,16
9592,53
6317,18
2274,53
7840,28
804,35
9023,35
8989,14
4964,18
2274,12
407,53
8204,10751
665,18
279,18
8592,35
387,10752
3482,10752
9390,35
639,10749
862,10751
7298,10769
712,10749
9523,80
2981,878
2616,10751
1902,18
2109,28
1811,18
9495,14
1875,35
8868,12
2160,12
9359,18
242,53
9960,53
4786,35
205,10752
9349,28
211,18
9625,53
2348,35
1957,18
8319,18
5966,10749
8441,18
9039,28
1911,14
9834,28
8643,18
9464,35
642,18
3031,878
9884,53
9320,53
1724,878
2767,10749
8899,18
9061,53
1790,37
1635,28
943,12
8987,28
3075,878
9490,80
9547,37
8055,18
2330,35
3145,878
2752,10749
8488,35
4984,80
1907,12
9662,35
640,80
2125,878
619,10402
9569,28
4553,18
714,12
782,9648
241,53
961,12
621,10749
9043,10749
9677,35
996,9648
675,10751
2012,18
996,18
1683,53
128,14
9311,80
3062,35
710,53
803,36
679,878
922,18
812,16
1127,18
9799,28
2805,35
1481,28
5761,10749
105,12
870,10749
918,35
986,18
9642,12
7346,53
414,14
6733,35
9921,28
140,53
3176,53
9651,28
1579,12
480,10749
1257,35
9407,80
850,10751
1410,878
8051,18
9577,99
5067,27
3427,53
6404,27
6076,18
532,35
1359,18
9326,10749
9740,18
1572,28
4824,80
9091,28
9906,12
6950,878
4689,18
9679,53
9409,28
2309,12
7300,35
3520,18
9978,28
6173,80
3865,18
8836,53
2161,878
2779,53
9791,80
2253,10752
9950,18
4477,53
563,12
9921,53
8838,53
8247,12
9476,12
8545,18
6078,80
107,80
5846,28
1450,28
6436,18
3632,878
2335,28
4787,18
616,28
1715,18
9750,80
8905,53
9007,35
9348,27
1958,9648
9924,12
553,80
301,37
4705,35
1775,35
8338,878
5922,53
433,10751
6068,12
1574,80
848,14
838,35
455,35
8764,35
4307,18
842,36
2928,18
8834,9648
907,18
4339,10769
255,18
4546,28
9422,18
2134,878
1726,28
7516,35
652,18
7234,28
2574,10749
955,12
9528,10749
1900,18
5125,53
124,18
608,12
6360,18
121,12
7518,16
571,27
154,53
1250,28
7506,10402
8583,10749
1907,18
106,53
4639,53
2212,28
2977,18
390,53
9053,28
593,18
981,10749
8961,28
9539,53
8056,10752
9588,28
7305,28
8194,80
4588,10749
173,12
8856,10751
9795,18
2463,28
867,53
1058,53
1416,18
9262,28
1941,18
2134,12
6878,18
8280,18
9299,53
7500,53
9297,10751
8053,37
6470,12
8536,28
2694,10749
5550,28
3485,27
598,18
3934,35
1719,10749
98,28
710,12
9971,35
2501,18
824,10749
9682,53
7514,10402
320,9648
9513,16
9362,27
9013,80
665,12
88,18
2501,53
6950,28
7516,28
429,37
6280,10749
9615,28
2107,14
157,53
5764,10751
79,28
8359,10751
401,18
3405,35
9355,878
4232,9648
8316,18
9011,27
6076,10749
2116,53
507,28
8983,16
757,35
1852,53
6264,14
2666,878
3536,18
9294,14
623,80
3576,53
9030,27
2969,18
9732,12
9050,27
3525,10749
281,18
6037,53
1984,18
4235,80
494,80
5147,14
6589,10751
9954,14
1116,36
8872,10402
9838,28
9719,18
1669,53
6470,28
162,10749
229,878
4962,35
712,35
3511,27
9333,18
9880,35
565,27
9587,10749
912,80
165,12
5187,18
238,18
257,18
6970,14
9395,12
809,14
1908,18
2056,35
9696,28
4993,37
9560,18
4772,18
1850,35
1560,35
465,18
7229,80
2692,99
9066,35
1877,53
1909,10749
9494,10749
8973,53
3092,18
9604,80
2462,878
2687,878
2195,53
5137,878
847,12
8271,18
166,35
2320,53
880,18
9526,10402
1894,878
1365,18
4141,53
459,10749
4998,18
69,10402
558,28
1251,28
1586,53
12,16
267,10749
271,12
4460,18
379,18
1993,18
9067,878
1900,53
1620,80
9987,53
2665,35
331,28
1787,18
1991,28
3162,27
3022,18
1557,18
547,18
2965,28
2039,10749
9478,10749
7500,80
1589,10749
907,10749
155,18
74,878
8208,53
7548,18
9343,18
8963,28
757,9648
9267,35
3176,18
109,9648
2104,28
4518,18
6282,35
258,35
574,53
9440,35
5040,36
5052,35
9837,18
936,80
6081,53
3050,14
1719,18
9637,35
1018,53
8737,36
9487,35
8904,18
4519,18
340,18
1976,10749
5175,53
3582,35
231,53
1543,18
6477,16
1665,18
2153,53
931,53
5722,18
1694,878
9474,35
4104,10749
9691,53
4196,18
955,53
1488,35
2319,14
9022,27
388,18
265,18
2973,14
619,53
4034,28
8267,35
4043,35
2095,28
8992,35
8997,28
8839,10751
8373,28
1641,10749
636,878
3050,10751
2193,18
1541,18
8324,53
2923,80
73,18
1554,35
3635,18
941,80
824,10402
5680,14
9707,53
4704,10402
287,10749
1414,10749
968,53
147,18
994,18
4233,9648
756,16
8463,10749
492,18
7872,99
1050,18
755,80
4538,12
3640,35
9350,12
1406,35
163,53
8064,18
2204,18
6499,28
2135,28
3115,28
5902,10752
682,28
4628,53
2038,53
9313,12
2860,10749
2307,10749
4926,53
1427,80
1884,10751
8077,878
5927,37
345,18
8652,18
3117,27
625,18
680,80
2282,18
2675,18
8932,10749
2185,35
1924,28
7485,9648
4896,18
1277,10749
9297,14
3554,18
4515,36
8584,35
8316,36
4553,53
1616,35
1549,18
7450,16
4515,12
4461,28
567,53
9710,28
9583,35
1858,12
7551,878
4772,35
1880,28
5686,35
187,53
4289,27
9556,28
5852,53
9894,18
184,80
3082,35
438,53
9023,16
8368,18
192,9648
1802,18
3085,18
3479,80
9673,35
445,53
3074,14
5353,53
114,10749
1984,878
8276,18
8844,12
8974,27
8053,9648
2990,53
1429,80
5175,28
663,27
496,35
7220,80
1631,18
4517,18
9300,14
8831,878
2894,18
4025,80
6951,80
1568,18
3022,27
5652,99
2362,878
272,80
2275,18
59,80
9381,53
947,12
505,80
306,35
291,99
9612,35
9482,878
9791,18
9367,53
5481,53
9584,28
8009,28
1358,99
2160,18
8703,10751
9337,35
1574,35
8675,35
849,28
2054,10402
9677,27
4952,35
2778,10751
223,9648
434,53
1421,18
9695,80
150,80
3902,18
4147,80
5925,10752
1993,36
1924,12
8975,12
9379,35
95,878
840,18
8080,53
2894,10752
8199,10749
4641,35
4415,18
1682,28
8898,18
3021,27
330,878
5741,18
544,10749
526,18
6110,18
9334,12
632,10752
1716,18
9386,28
8897,10769
5177,35
4780,18
7860,18
4922,10749
2899,10751
8810,12
991,878
3591,28
9688,10749
934,80
5871,18
826,10752
4820,28
5729,35
4482,10749
8881,36
488,12
956,53
6382,35
9555,28
709,12
3596,18
8054,9648
5236,28
1539,10402
9085,80
2102,878
1272,878
8741,18
8743,53
2661,10751
2017,18
4584,10749
4253,18
9405,28
9624,53
178,53
858,10749
4032,35
961,35
2270,10749
3632,28
8326,35
1721,28
1417,18
6435,14
1697,35
5677,27
7514,18
6637,28
9381,28
8444,35
141,14
1879,10749
9010,53
7227,28
8743,28
582,53
8043,37
8827,35
9694,27
583,35
1550,18
9823,28
9762,10749
4494,18
5257,36
6687,53
3063,35
5493,28
9784,35
9513,10751
196,12
1551,53
144,14
7301,35
7092,28
9306,14
9385,35
8043,9648
1622,53
1619,28
9453,10749
75,878
8965,16
9450,10749
9890,878
9531,878
1961,27
4043,18
9992,12
742,35
4234,27
1547,35
1377,18
2154,28
2907,14
3051,80
2176,18
1381,12
239,35
9974,53
9279,35
2565,35
121,28
6949,10749
980,18
810,10751
5601,80
758,35
8012,80
6933,9648
1398,53
1912,35
8968,53
1924,14
9740,27
9434,53
5677,878
2104,53
2087,53
110,18
2462,35
9574,35
754,878
4286,18
849,12
9048,35
667,12
9606,16
402,9648
3074,878
9849,10751
677,99
9993,18
414,80
123,16
214,53
2172,12
4285,35
1809,18
661,18
3016,18
708,28
2621,18
2861,10749
3011,35
5145,53
8371,18
1871,35
9999,80
9425,878
4988,35
9785,53
9702,80
9030,18
9722,35
9257,80
9100,14
854,35
8359,35
9662,12
155,53
164,10749
9343,28
657,12
947,18
4419,36
1567,53
1837,18
8221,18
150,18
657,53
1726,12
1247,18
9824,28
1964,18
2017,9648
6715,10751
8981,10751
9102,878
9050,14
2657,14
7210,35
1988,53
8356,10749
9880,10751
8880,18
859,18
390,18
9054,35
3578,878
8333,28
276,35
8970,35
3122,27
1273,35
8418,10752
1968,18
6396,80
5910,18
757,18
2503,9648
1662,28
5482,80
9361,18
9652,18
5820,80
8392,10751
2093,27
1948,28
9972,53
7012,878
1775,28
1651,10749
6461,18
8882,80
9802,12
391,37
1835,53
9911,28
9741,18
7274,18
9318,35
2436,35
9951,28
1842,9648
3001,35
8460,53
9773,35
3171,35
451,18
1268,35
8326,12
2779,10749
8512,53
9825,35
1677,18
4889,53
8391,18
1919,18
668,28
4734,18
175,10749
6948,27
9374,35
1544,18
4344,10769
9879,18
58,12
5552,18
1485,53
3084,18
8998,10749
9845,28
2300,14
1592,18
9515,53
4556,36
9663,28
8284,18
889,10749
1452,12
1369,53
2061,80
234,18
2756,28
9417,12
5279,53
838,18
7342,27
2149,10749
1911,12
225,36
549,36
6077,28
8453,10749
9942,35
826,18
1360,10749
2210,878
2157,12
1997,10751
96,80
9844,35
7298,80
2102,10769
1667,10751
1957,53
4787,53
67,53
5333,53
118,14
6519,12
543,53
4474,18
4968,18
7735,18
8954,18
479,28
5072,35
1484,18
833,18
392,35
9812,53
8883,80
333,10749
2280,14
4256,35
6037,9648
4146,35
979,80
8555,9648
2981,18
4587,10749
535,10402
1710,18
8698,53
9276,878
9992,10751
9458,18
7737,878
1917,53
819,80
1373,18
618,36
9489,35
1830,18
101,18
1059,18
668,12
9944,18
1901,18
4241,27
9716,10402
8699,35
5857,27
258,18
4266,53
6970,12
438,878
233,18
5486,53
6114,10749
9905,53
5546,878
9922,12
753,18
9005,53
3115,14
279,36
9724,18
3030,14
3593,27
8374,80
1555,18
334,18
1938,18
2487,53
6172,35
2640,18
8882,18
8914,28
6723,28
261,10749
9545,18
9360,12
9538,53
9960,12
8920,35
1452,14
319,28
932,18
1267,16
994,80
1406,18
9056,28
693,10749
1439,10749
5708,18
1406,37
5845,27
4959,18
5622,10769
1791,18
1656,28
948,53
164,35
1771,12
6973,53
1389,35
1956,9648
8698,14
4652,14
9051,35
2085,28
7737,27
8463,18
9869,80
4614,53
5910,80
217,12
8487,28
5780,53
591,9648
4612,28
8470,80
783,36
8785,18
4202,18
4485,28
3053,35
9870,18
1698,53
8270,18
3116,18
9570,10751
2924,9648
4339,18
1847,80
1840,80
3766,18
8464,878
4460,12
9017,12
2469,35
2436,12
1584,10402
9698,28
9815,18
1589,35
2974,27
9724,10749
6723,18
2979,35
2006,35
4989,9648
5393,14
9827,878
9834,53
6038,35
2469,18
2455,35
638,18
68,878
17,27
6529,37
470,53
9383,53
943,28
3573,10749
4912,53
5781,18
1924,878
8765,878
5064,35
4747,18
1444,18
674,10751
3489,9648
9836,35
8193,35
2014,18
5590,35
4461,10752
8844,14
8462,18
4959,53
339,18
260,28
9306,878
71,35
9457,878
5592,18
2928,35
809,10751
7093,36
856,16
4351,9648
1865,28
553,53
4253,10751
2078,35
7975,35
9366,80
6058,53
9009,53
1830,80
612,36
8952,35
649,10749
8909,53
9093,10752
6522,35
7092,14
6884,878
2153,18
193,28
5516,35
8703,14
8968,27
464,10749
8392,14
8076,14
820,18
605,12
1941,36
8698,878
8007,53
8836,9648
9319,28
2057,53
543,80
1802,53
9030,53
1537,80
393,80
162,18
8870,53
862,16
2728,35
1023,18
272,18
5844,878
4552,18
2623,18
8810,878
6984,35
1620,18
8284,9648
1622,18
8490,80
5996,80
2151,27
847,18
3048,10769
2171,35
3515,28
856,14
4476,18
870,18
9727,53
9919,35
9924,28
2577,878
9829,18
1369,10752
2312,12
339,35
646,12
9314,10749
9703,10752
9703,14
855,10752
4839,18
410,18
1986,18
9982,10751
3104,878
827,27
4107,28
9785,14
7859,18
642,36
9686,18
8224,9648
2062,10751
1967,18
4566,18
831,878
8293,18
9917,18
877,80
2291,18
